time,g_iAdData0,
112.181,226,
112.182,217,
112.183,209,
112.184,228,
112.186,229,
112.186,222,
112.187,213,
112.188,217,
112.189,215,
112.19,215,
112.191,225,
112.192,219,
112.193,219,
112.194,225,
112.196,229,
112.197,212,
112.198,212,
112.199,214,
112.2,221,
112.201,223,
112.201,211,
112.202,213,
112.203,227,
112.204,223,
112.205,219,
112.206,215,
112.207,227,
112.208,195,
112.209,213,
112.21,225,
112.211,220,
112.212,229,
112.213,219,
112.214,231,
112.215,211,
112.216,211,
112.217,209,
112.218,220,
112.219,207,
112.22,205,
112.221,213,
112.222,219,
112.223,219,
112.224,215,
112.225,214,
112.226,219,
112.227,211,
112.228,215,
112.229,219,
112.23,219,
112.231,223,
112.232,221,
112.233,211,
112.234,205,
112.235,211,
112.236,200,
112.237,218,
112.238,224,
112.239,210,
112.24,213,
112.241,229,
112.242,211,
112.243,215,
112.244,226,
112.245,219,
112.246,213,
112.247,226,
112.248,207,
112.249,225,
112.25,229,
112.251,229,
112.252,207,
112.253,221,
112.254,211,
112.255,217,
112.256,213,
112.257,218,
112.258,225,
112.259,199,
112.26,221,
112.261,215,
112.262,221,
112.263,230,
112.264,211,
112.265,221,
112.266,211,
112.267,218,
112.268,221,
112.269,225,
112.27,211,
112.271,211,
112.272,212,
112.273,202,
112.274,217,
112.275,215,
112.276,229,
112.277,201,
112.278,207,
112.279,217,
112.281,221,
112.282,219,
112.283,207,
112.284,217,
112.285,223,
112.286,219,
112.287,217,
112.288,210,
112.289,215,
112.29,201,
112.291,215,
112.292,215,
112.293,221,
112.294,223,
112.295,199,
112.296,217,
112.297,230,
112.298,209,
112.298,210,
112.299,206,
112.3,217,
112.301,220,
112.302,228,
112.303,221,
112.304,215,
112.305,218,
112.306,227,
112.307,215,
112.308,213,
112.309,211,
112.31,211,
112.311,214,
112.312,217,
112.313,233,
112.314,207,
112.315,211,
112.316,216,
112.317,213,
112.318,205,
112.319,216,
112.321,207,
112.321,223,
112.322,209,
112.323,227,
112.324,213,
112.325,225,
112.326,209,
112.327,218,
112.328,219,
112.329,219,
112.33,227,
112.331,225,
112.332,215,
112.333,213,
112.334,216,
112.335,234,
112.336,210,
112.337,215,
112.338,219,
112.339,219,
112.34,215,
112.341,221,
112.342,219,
112.343,216,
112.344,211,
112.346,213,
112.347,203,
112.347,221,
112.348,232,
112.349,209,
112.35,223,
112.351,223,
112.352,220,
112.353,204,
112.354,215,
112.355,230,
112.356,225,
112.357,210,
112.358,219,
112.359,209,
112.36,211,
112.361,215,
112.362,219,
112.363,216,
112.364,225,
112.365,211,
112.366,220,
112.367,229,
112.368,224,
112.369,213,
112.37,227,
112.371,223,
112.372,209,
112.373,215,
112.374,204,
112.375,215,
112.376,218,
112.378,211,
112.379,207,
112.38,214,
112.381,210,
112.382,217,
112.383,205,
112.384,221,
112.385,223,
112.386,207,
112.386,205,
112.387,217,
112.388,207,
112.389,221,
112.39,207,
112.391,213,
112.392,209,
112.393,224,
112.394,231,
112.395,221,
112.396,221,
112.397,211,
112.398,221,
112.399,213,
112.401,223,
112.402,200,
112.402,199,
112.403,217,
112.404,219,
112.405,224,
112.406,219,
112.407,217,
112.408,215,
112.409,205,
112.41,215,
112.411,209,
112.412,213,
112.413,227,
112.414,209,
112.415,209,
112.416,217,
112.417,203,
112.418,205,
112.419,216,
112.42,217,
112.421,223,
112.422,229,
112.423,224,
112.424,205,
112.425,214,
112.426,203,
112.427,214,
112.428,215,
112.429,219,
112.43,215,
112.431,217,
112.432,220,
112.433,215,
112.434,214,
112.435,230,
112.436,233,
112.437,210,
112.438,209,
112.439,220,
112.44,221,
112.441,213,
112.442,225,
112.443,211,
112.444,215,
112.445,207,
112.446,206,
112.447,213,
112.448,218,
112.449,219,
112.45,199,
112.451,207,
112.452,220,
112.453,212,
112.454,235,
112.455,204,
112.456,213,
112.457,203,
112.458,199,
112.459,219,
112.46,223,
112.461,213,
112.462,215,
112.463,219,
112.464,217,
112.465,211,
112.466,227,
112.467,215,
112.468,226,
112.469,203,
112.47,215,
112.471,211,
112.472,208,
112.473,211,
112.474,221,
112.475,207,
112.476,211,
112.477,206,
112.478,210,
112.479,203,
112.481,215,
112.482,203,
112.482,213,
112.484,203,
112.484,212,
112.485,211,
112.487,195,
112.487,217,
112.489,207,
112.489,205,
112.49,207,
112.491,223,
112.492,217,
112.493,219,
112.494,215,
112.496,205,
112.497,209,
112.497,220,
112.498,210,
112.499,211,
112.5,207,
112.501,213,
112.502,227,
112.503,207,
112.504,216,
112.505,221,
112.506,219,
112.507,207,
112.508,205,
112.509,199,
112.51,207,
112.511,214,
112.512,205,
112.513,201,
112.514,219,
112.516,213,
112.516,207,
112.517,213,
112.518,219,
112.519,207,
112.52,223,
112.521,207,
112.522,215,
112.523,219,
112.524,209,
112.525,221,
112.526,211,
112.527,200,
112.528,211,
112.529,216,
112.53,215,
112.531,210,
112.532,219,
112.533,221,
112.534,231,
112.535,200,
112.536,219,
112.537,199,
112.538,229,
112.539,213,
112.54,227,
112.541,207,
112.542,211,
112.543,214,
112.544,215,
112.545,210,
112.546,207,
112.547,217,
112.548,217,
112.549,219,
112.55,201,
112.551,200,
112.552,227,
112.553,210,
112.554,201,
112.555,209,
112.556,212,
112.557,207,
112.558,210,
112.559,215,
112.56,200,
112.561,204,
112.563,201,
112.564,217,
112.565,205,
112.565,221,
112.566,208,
112.567,203,
112.568,215,
112.569,187,
112.57,206,
112.571,209,
112.572,207,
112.573,223,
112.574,225,
112.576,201,
112.577,219,
112.577,222,
112.578,217,
112.579,215,
112.58,209,
112.581,212,
112.582,215,
112.583,210,
112.584,207,
112.585,218,
112.586,201,
112.587,207,
112.588,213,
112.589,194,
112.59,223,
112.591,210,
112.592,221,
112.593,227,
112.594,205,
112.595,215,
112.596,216,
112.597,210,
112.598,215,
112.599,209,
112.6,206,
112.601,219,
112.602,211,
112.603,213,
112.604,207,
112.605,210,
112.606,205,
112.607,215,
112.608,209,
112.609,195,
112.61,212,
112.611,223,
112.612,207,
112.613,202,
112.614,203,
112.615,213,
112.616,208,
112.617,218,
112.618,205,
112.619,221,
112.62,215,
112.621,205,
112.622,225,
112.623,212,
112.624,211,
112.625,209,
112.626,207,
112.627,205,
112.628,207,
112.629,206,
112.63,206,
112.631,201,
112.632,218,
112.633,212,
112.634,219,
112.635,221,
112.636,211,
112.637,215,
112.638,222,
112.639,202,
112.64,223,
112.641,207,
112.642,207,
112.643,207,
112.644,214,
112.645,229,
112.646,205,
112.647,215,
112.648,201,
112.649,205,
112.65,223,
112.651,199,
112.652,217,
112.653,215,
112.654,216,
112.655,209,
112.656,219,
112.657,223,
112.658,205,
112.659,216,
112.66,226,
112.661,213,
112.662,199,
112.663,211,
112.664,211,
112.665,221,
112.666,201,
112.667,207,
112.668,209,
112.669,213,
112.67,211,
112.671,209,
112.672,215,
112.673,212,
112.674,211,
112.675,215,
112.676,208,
112.677,210,
112.678,219,
112.679,214,
112.68,213,
112.681,210,
112.682,203,
112.683,213,
112.685,211,
112.686,215,
112.686,218,
112.687,202,
112.688,204,
112.689,215,
112.69,215,
112.691,211,
112.692,219,
112.693,197,
112.694,218,
112.695,211,
112.696,215,
112.697,219,
112.698,211,
112.699,203,
112.7,213,
112.701,217,
112.702,214,
112.703,217,
112.704,223,
112.705,208,
112.706,217,
112.707,213,
112.708,203,
112.709,217,
112.71,213,
112.711,197,
112.712,221,
112.713,215,
112.714,216,
112.715,200,
112.716,202,
112.717,216,
112.718,222,
112.719,218,
112.72,204,
112.721,200,
112.722,214,
112.723,210,
112.724,219,
112.725,216,
112.726,209,
112.727,202,
112.728,211,
112.729,209,
112.73,212,
112.731,199,
112.732,207,
112.733,201,
112.734,207,
112.735,207,
112.736,211,
112.737,211,
112.738,208,
112.739,199,
112.74,213,
112.741,215,
112.742,202,
112.743,207,
112.744,221,
112.745,211,
112.746,217,
112.747,209,
112.748,213,
112.749,198,
112.75,199,
112.751,214,
112.752,205,
112.753,218,
112.754,206,
112.755,213,
112.756,199,
112.757,199,
112.758,212,
112.759,211,
112.76,199,
112.761,223,
112.762,223,
112.763,189,
112.764,214,
112.765,215,
112.766,213,
112.768,212,
112.769,209,
112.769,219,
112.77,207,
112.771,217,
112.772,221,
112.773,205,
112.774,215,
112.775,205,
112.776,205,
112.777,205,
112.778,203,
112.779,204,
112.78,208,
112.782,215,
112.783,194,
112.784,207,
112.785,225,
112.785,209,
112.786,217,
112.787,203,
112.789,211,
112.789,200,
112.79,203,
112.791,219,
112.792,219,
112.793,193,
112.794,205,
112.795,209,
112.796,205,
112.797,203,
112.798,209,
112.799,201,
112.8,198,
112.801,207,
112.802,211,
112.803,203,
112.804,208,
112.805,207,
112.806,215,
112.807,197,
112.808,198,
112.809,218,
112.81,207,
112.811,219,
112.812,216,
112.813,202,
112.814,201,
112.815,195,
112.816,201,
112.817,201,
112.818,187,
112.819,209,
112.82,213,
112.821,205,
112.822,209,
112.823,216,
112.824,229,
112.825,223,
112.826,216,
112.827,190,
112.828,202,
112.829,217,
112.83,210,
112.831,214,
112.832,208,
112.833,212,
112.834,215,
112.835,209,
112.836,225,
112.837,211,
112.838,217,
112.839,200,
112.84,200,
112.841,205,
112.842,211,
112.843,204,
112.844,223,
112.845,199,
112.846,199,
112.847,211,
112.848,209,
112.849,213,
112.85,203,
112.851,217,
112.852,205,
112.853,204,
112.854,201,
112.855,206,
112.856,214,
112.857,215,
112.858,203,
112.859,216,
112.86,217,
112.861,201,
112.862,219,
112.864,191,
112.864,217,
112.865,205,
112.866,213,
112.867,204,
112.868,221,
112.869,209,
112.87,200,
112.871,207,
112.872,195,
112.873,211,
112.874,201,
112.875,192,
112.876,203,
112.877,210,
112.878,208,
112.879,205,
112.881,197,
112.882,204,
112.882,211,
112.883,218,
112.884,208,
112.885,209,
112.887,215,
112.887,201,
112.888,208,
112.889,209,
112.89,213,
112.892,207,
112.893,223,
112.894,193,
112.894,213,
112.895,207,
112.897,211,
112.898,205,
112.898,214,
112.899,205,
112.9,212,
112.901,203,
112.902,210,
112.903,211,
112.904,216,
112.905,215,
112.906,201,
112.907,217,
112.908,207,
112.909,211,
112.91,214,
112.911,216,
112.912,209,
112.913,203,
112.914,203,
112.915,209,
112.916,223,
112.917,204,
112.918,211,
112.919,203,
112.92,213,
112.921,215,
112.922,203,
112.923,213,
112.924,215,
112.925,200,
112.926,201,
112.927,217,
112.928,215,
112.929,213,
112.93,217,
112.931,219,
112.932,205,
112.933,201,
112.934,211,
112.935,225,
112.936,211,
112.937,203,
112.938,203,
112.939,207,
112.94,217,
112.941,199,
112.942,211,
112.943,207,
112.944,209,
112.945,205,
112.946,208,
112.947,207,
112.948,215,
112.949,199,
112.95,209,
112.951,215,
112.952,200,
112.953,195,
112.954,204,
112.955,217,
112.956,215,
112.957,209,
112.958,211,
112.959,191,
112.96,209,
112.961,207,
112.962,212,
112.963,208,
112.964,197,
112.965,215,
112.966,205,
112.967,207,
112.968,213,
112.97,212,
112.97,203,
112.971,209,
112.972,215,
112.973,211,
112.974,208,
112.975,213,
112.976,208,
112.977,201,
112.978,193,
112.979,205,
112.98,213,
112.981,215,
112.982,209,
112.983,213,
112.984,207,
112.985,193,
112.986,201,
112.987,207,
112.988,213,
112.989,207,
112.99,205,
112.991,199,
112.992,200,
112.993,207,
112.994,209,
112.995,205,
112.996,217,
112.997,208,
112.998,199,
112.999,197,
113,203,
113.001,199,
113.002,213,
113.003,195,
113.004,198,
113.005,205,
113.006,211,
113.007,214,
113.008,199,
113.009,205,
113.01,211,
113.011,207,
113.012,213,
113.014,207,
113.015,211,
113.015,218,
113.016,192,
113.017,217,
113.018,187,
113.019,218,
113.02,194,
113.021,220,
113.022,224,
113.023,211,
113.024,211,
113.025,201,
113.026,199,
113.027,217,
113.028,200,
113.03,203,
113.03,214,
113.031,199,
113.032,207,
113.033,217,
113.034,211,
113.035,221,
113.036,218,
113.037,196,
113.038,195,
113.039,212,
113.04,213,
113.041,203,
113.042,220,
113.043,198,
113.044,197,
113.045,207,
113.046,217,
113.047,193,
113.048,193,
113.049,199,
113.05,207,
113.051,203,
113.052,209,
113.053,195,
113.054,225,
113.055,199,
113.056,197,
113.057,199,
113.058,207,
113.059,214,
113.06,204,
113.061,223,
113.062,198,
113.063,211,
113.064,197,
113.065,203,
113.066,215,
113.067,201,
113.068,220,
113.069,207,
113.07,197,
113.071,203,
113.072,215,
113.073,208,
113.074,212,
113.075,201,
113.076,198,
113.077,199,
113.078,204,
113.079,195,
113.081,211,
113.082,213,
113.083,215,
113.084,204,
113.085,215,
113.086,202,
113.087,214,
113.087,207,
113.088,215,
113.089,199,
113.09,199,
113.091,202,
113.092,211,
113.093,208,
113.094,211,
113.095,199,
113.096,223,
113.097,214,
113.098,199,
113.1,213,
113.101,205,
113.101,223,
113.102,213,
113.103,201,
113.104,209,
113.105,191,
113.107,205,
113.107,228,
113.108,205,
113.109,189,
113.11,197,
113.111,198,
113.112,211,
113.113,207,
113.114,202,
113.115,207,
113.116,205,
113.117,205,
113.118,212,
113.119,215,
113.12,203,
113.121,206,
113.122,209,
113.123,213,
113.124,209,
113.125,194,
113.126,197,
113.127,207,
113.128,200,
113.129,198,
113.13,199,
113.131,198,
113.132,206,
113.133,228,
113.134,212,
113.135,203,
113.137,203,
113.137,205,
113.138,196,
113.14,197,
113.14,217,
113.141,223,
113.142,207,
113.143,209,
113.144,207,
113.145,207,
113.146,203,
113.147,215,
113.148,195,
113.149,195,
113.15,207,
113.151,210,
113.152,199,
113.153,217,
113.154,211,
113.155,207,
113.156,200,
113.157,205,
113.158,207,
113.159,201,
113.16,211,
113.161,207,
113.162,207,
113.163,210,
113.164,198,
113.165,209,
113.166,215,
113.167,203,
113.168,205,
113.169,220,
113.17,202,
113.171,200,
113.172,209,
113.173,207,
113.174,209,
113.175,214,
113.176,203,
113.177,201,
113.178,198,
113.179,207,
113.18,207,
113.181,197,
113.182,201,
113.183,206,
113.184,201,
113.185,218,
113.186,219,
113.187,211,
113.188,209,
113.189,195,
113.19,218,
113.192,209,
113.192,210,
113.193,209,
113.194,211,
113.195,201,
113.196,208,
113.197,207,
113.198,221,
113.199,201,
113.2,195,
113.201,201,
113.202,211,
113.203,206,
113.204,203,
113.205,215,
113.206,223,
113.207,213,
113.209,209,
113.21,208,
113.21,178,
113.211,203,
113.212,197,
113.213,195,
113.215,204,
113.216,207,
113.217,201,
113.219,202,
113.22,203,
113.221,209,
113.222,211,
113.223,209,
113.225,199,
113.226,205,
113.226,214,
113.227,197,
113.228,197,
113.229,204,
113.231,200,
113.232,215,
113.233,210,
113.234,213,
113.236,217,
113.237,213,
113.238,201,
113.239,196,
113.24,207,
113.241,207,
113.242,203,
113.243,205,
113.244,199,
113.245,201,
113.246,203,
113.247,195,
113.248,197,
113.249,214,
113.25,200,
113.251,205,
113.252,213,
113.253,200,
113.254,213,
113.255,209,
113.256,215,
113.257,203,
113.258,215,
113.258,206,
113.259,187,
113.261,212,
113.261,199,
113.262,200,
113.264,199,
113.265,201,
113.266,195,
113.267,196,
113.267,199,
113.268,207,
113.269,198,
113.27,203,
113.271,191,
113.271,194,
113.272,207,
113.273,200,
113.273,199,
113.274,209,
113.275,209,
113.276,217,
113.276,197,
113.277,207,
113.278,191,
113.279,219,
113.28,203,
113.282,213,
113.282,197,
113.283,206,
113.284,203,
113.285,207,
113.286,205,
113.287,199,
113.288,204,
113.289,187,
113.29,207,
113.291,209,
113.293,207,
113.294,203,
113.295,195,
113.295,207,
113.297,205,
113.298,201,
113.299,201,
113.3,209,
113.301,195,
113.302,211,
113.303,199,
113.303,203,
113.305,216,
113.305,201,
113.306,197,
113.307,205,
113.308,201,
113.309,214,
113.31,203,
113.311,199,
113.312,214,
113.314,211,
113.315,205,
113.316,217,
113.317,203,
113.318,204,
113.319,205,
113.32,199,
113.321,205,
113.321,211,
113.322,199,
113.323,206,
113.324,207,
113.325,202,
113.326,199,
113.327,208,
113.328,187,
113.329,203,
113.33,209,
113.331,207,
113.332,201,
113.333,201,
113.335,219,
113.335,203,
113.336,197,
113.337,193,
113.338,206,
113.339,203,
113.34,197,
113.341,195,
113.342,207,
113.343,208,
113.344,200,
113.345,201,
113.346,203,
113.347,207,
113.348,195,
113.349,204,
113.35,209,
113.351,203,
113.352,197,
113.354,201,
113.355,213,
113.356,209,
113.357,214,
113.358,218,
113.359,200,
113.359,208,
113.36,197,
113.361,210,
113.362,195,
113.363,196,
113.364,197,
113.365,198,
113.367,203,
113.367,193,
113.368,194,
113.369,203,
113.37,193,
113.371,201,
113.372,215,
113.373,210,
113.374,205,
113.375,205,
113.376,193,
113.377,205,
113.378,197,
113.379,205,
113.38,201,
113.381,191,
113.382,200,
113.383,197,
113.384,207,
113.385,197,
113.386,202,
113.387,211,
113.388,204,
113.389,191,
113.39,201,
113.391,201,
113.392,210,
113.393,200,
113.394,207,
113.395,207,
113.396,209,
113.397,199,
113.398,214,
113.399,197,
113.4,206,
113.401,209,
113.402,192,
113.403,206,
113.404,195,
113.406,206,
113.406,206,
113.407,195,
113.408,188,
113.409,199,
113.41,211,
113.411,215,
113.412,198,
113.413,205,
113.415,193,
113.416,204,
113.417,206,
113.418,202,
113.419,210,
113.42,193,
113.42,199,
113.421,193,
113.422,196,
113.423,203,
113.424,213,
113.425,209,
113.426,193,
113.427,189,
113.428,189,
113.429,203,
113.43,201,
113.431,206,
113.432,191,
113.433,210,
113.434,211,
113.435,209,
113.436,213,
113.437,209,
113.438,191,
113.439,199,
113.44,197,
113.442,194,
113.443,203,
113.443,199,
113.444,203,
113.445,197,
113.446,188,
113.448,198,
113.449,197,
113.45,201,
113.451,189,
113.452,201,
113.453,213,
113.454,195,
113.455,195,
113.455,203,
113.456,197,
113.457,201,
113.458,195,
113.459,200,
113.46,197,
113.461,207,
113.462,193,
113.463,204,
113.464,211,
113.465,204,
113.466,203,
113.467,197,
113.468,203,
113.469,205,
113.47,195,
113.471,202,
113.472,191,
113.473,201,
113.474,215,
113.475,193,
113.476,203,
113.477,209,
113.478,196,
113.479,202,
113.481,187,
113.481,217,
113.482,181,
113.483,188,
113.484,208,
113.485,207,
113.486,201,
113.487,201,
113.488,210,
113.489,205,
113.49,211,
113.491,205,
113.492,205,
113.493,200,
113.494,204,
113.495,195,
113.496,213,
113.497,197,
113.498,205,
113.499,199,
113.5,199,
113.501,205,
113.502,205,
113.503,199,
113.504,203,
113.505,213,
113.506,213,
113.508,193,
113.509,187,
113.51,201,
113.511,199,
113.512,191,
113.512,202,
113.513,198,
113.515,197,
113.516,191,
113.517,184,
113.518,199,
113.518,211,
113.519,199,
113.52,205,
113.521,200,
113.522,189,
113.523,207,
113.524,219,
113.525,200,
113.526,203,
113.527,200,
113.528,196,
113.529,199,
113.53,210,
113.531,195,
113.532,201,
113.533,191,
113.534,203,
113.535,205,
113.536,195,
113.537,203,
113.538,193,
113.539,197,
113.54,177,
113.541,208,
113.542,205,
113.543,202,
113.544,193,
113.545,192,
113.546,193,
113.547,185,
113.548,208,
113.549,191,
113.55,203,
113.551,197,
113.552,198,
113.553,187,
113.554,198,
113.555,203,
113.556,199,
113.557,193,
113.558,199,
113.559,193,
113.56,200,
113.561,200,
113.562,180,
113.563,215,
113.564,203,
113.565,190,
113.566,194,
113.567,191,
113.568,199,
113.569,193,
113.57,195,
113.571,191,
113.572,193,
113.573,191,
113.574,195,
113.575,211,
113.576,187,
113.577,200,
113.578,209,
113.579,188,
113.58,206,
113.581,203,
113.582,196,
113.583,209,
113.584,201,
113.585,192,
113.586,189,
113.587,191,
113.588,193,
113.589,197,
113.59,183,
113.591,197,
113.592,193,
113.593,199,
113.594,196,
113.595,197,
113.596,210,
113.597,189,
113.598,199,
113.599,190,
113.6,199,
113.601,193,
113.603,205,
113.604,197,
113.605,191,
113.606,205,
113.607,201,
113.608,187,
113.609,211,
113.609,205,
113.61,195,
113.611,198,
113.612,207,
113.613,189,
113.614,195,
113.615,187,
113.616,211,
113.617,195,
113.618,187,
113.619,212,
113.62,213,
113.621,187,
113.622,201,
113.623,205,
113.624,203,
113.625,211,
113.626,192,
113.627,195,
113.628,197,
113.629,187,
113.631,191,
113.631,186,
113.632,199,
113.633,199,
113.634,199,
113.635,209,
113.636,207,
113.637,201,
113.638,183,
113.639,192,
113.64,193,
113.641,189,
113.642,203,
113.643,207,
113.644,213,
113.645,198,
113.646,195,
113.647,205,
113.648,198,
113.649,199,
113.65,181,
113.651,206,
113.653,209,
113.654,201,
113.655,193,
113.656,184,
113.656,192,
113.657,195,
113.658,179,
113.659,200,
113.66,199,
113.661,199,
113.662,194,
113.664,202,
113.665,208,
113.666,209,
113.666,193,
113.667,205,
113.668,197,
113.669,189,
113.67,207,
113.671,200,
113.672,207,
113.673,195,
113.674,195,
113.675,213,
113.676,188,
113.677,203,
113.678,198,
113.679,183,
113.681,199,
113.682,185,
113.683,200,
113.684,187,
113.685,197,
113.686,195,
113.686,203,
113.687,192,
113.688,197,
113.689,203,
113.69,199,
113.691,197,
113.692,207,
113.693,200,
113.694,191,
113.695,195,
113.696,199,
113.697,199,
113.698,197,
113.699,205,
113.7,203,
113.701,171,
113.702,203,
113.703,195,
113.704,193,
113.706,199,
113.706,203,
113.707,199,
113.708,207,
113.709,187,
113.71,185,
113.711,200,
113.712,205,
113.713,183,
113.714,200,
113.715,213,
113.716,193,
113.717,197,
113.718,193,
113.719,207,
113.72,203,
113.721,201,
113.722,200,
113.724,204,
113.724,199,
113.725,204,
113.726,197,
113.727,195,
113.728,205,
113.729,204,
113.731,183,
113.732,192,
113.733,213,
113.734,197,
113.734,187,
113.735,205,
113.736,191,
113.737,207,
113.738,201,
113.739,209,
113.74,201,
113.741,197,
113.742,203,
113.743,179,
113.744,198,
113.745,187,
113.746,193,
113.747,197,
113.748,209,
113.749,191,
113.75,195,
113.751,199,
113.752,201,
113.753,203,
113.754,205,
113.755,207,
113.756,197,
113.757,207,
113.759,201,
113.759,213,
113.76,203,
113.761,195,
113.762,208,
113.763,201,
113.764,205,
113.765,193,
113.766,193,
113.767,191,
113.768,193,
113.769,190,
113.77,189,
113.771,189,
113.772,197,
113.773,207,
113.774,209,
113.775,205,
113.776,188,
113.777,193,
113.778,211,
113.779,193,
113.781,197,
113.782,197,
113.782,188,
113.783,214,
113.784,201,
113.785,202,
113.786,210,
113.787,199,
113.788,204,
113.789,198,
113.79,189,
113.791,191,
113.792,187,
113.793,203,
113.794,185,
113.795,207,
113.796,201,
113.797,195,
113.798,198,
113.799,191,
113.8,197,
113.801,192,
113.802,198,
113.803,205,
113.804,205,
113.805,199,
113.806,191,
113.807,199,
113.808,199,
113.809,187,
113.81,201,
113.811,205,
113.812,201,
113.813,195,
113.815,218,
113.816,197,
113.817,197,
113.817,187,
113.818,205,
113.819,196,
113.82,197,
113.821,201,
113.822,186,
113.823,195,
113.824,206,
113.825,207,
113.826,214,
113.827,197,
113.828,187,
113.829,193,
113.83,202,
113.831,199,
113.832,199,
113.833,203,
113.834,207,
113.835,209,
113.836,201,
113.837,194,
113.838,187,
113.839,188,
113.84,189,
113.841,203,
113.842,199,
113.843,203,
113.844,190,
113.845,193,
113.846,195,
113.847,198,
113.848,193,
113.849,197,
113.85,195,
113.851,193,
113.852,191,
113.853,199,
113.854,205,
113.855,193,
113.856,211,
113.857,203,
113.858,209,
113.859,194,
113.86,197,
113.861,190,
113.862,201,
113.863,195,
113.864,205,
113.865,207,
113.866,199,
113.867,199,
113.868,193,
113.869,188,
113.87,177,
113.871,198,
113.872,205,
113.873,200,
113.874,207,
113.875,195,
113.876,202,
113.877,198,
113.878,207,
113.879,197,
113.881,204,
113.881,192,
113.882,195,
113.883,187,
113.884,198,
113.886,201,
113.887,196,
113.888,204,
113.888,197,
113.889,183,
113.89,200,
113.891,193,
113.892,203,
113.893,205,
113.894,187,
113.895,207,
113.896,190,
113.898,197,
113.899,198,
113.899,191,
113.9,196,
113.901,193,
113.902,195,
113.903,197,
113.904,195,
113.905,205,
113.906,209,
113.907,194,
113.908,198,
113.909,191,
113.91,191,
113.911,200,
113.912,197,
113.913,201,
113.914,199,
113.915,194,
113.916,205,
113.917,189,
113.918,199,
113.919,199,
113.92,201,
113.921,197,
113.922,203,
113.923,202,
113.924,215,
113.925,204,
113.926,189,
113.927,199,
113.928,190,
113.929,192,
113.93,193,
113.931,195,
113.932,186,
113.933,195,
113.934,201,
113.935,207,
113.936,194,
113.937,207,
113.938,202,
113.939,181,
113.94,200,
113.941,203,
113.942,209,
113.943,199,
113.944,190,
113.945,205,
113.946,228,
113.947,197,
113.948,192,
113.949,200,
113.95,205,
113.951,207,
113.952,213,
113.953,185,
113.954,195,
113.955,195,
113.956,195,
113.957,193,
113.958,191,
113.959,195,
113.96,183,
113.961,201,
113.962,193,
113.963,207,
113.964,196,
113.965,201,
113.966,191,
113.967,197,
113.968,187,
113.969,195,
113.97,178,
113.971,193,
113.972,195,
113.973,177,
113.974,186,
113.975,201,
113.976,185,
113.977,204,
113.978,197,
113.979,187,
113.98,193,
113.981,201,
113.982,189,
113.983,189,
113.984,197,
113.985,187,
113.986,189,
113.987,207,
113.988,195,
113.989,197,
113.99,205,
113.991,204,
113.993,184,
113.993,189,
113.994,189,
113.995,199,
113.996,176,
113.997,205,
113.998,198,
113.999,179,
114,191,
114.001,203,
114.002,197,
114.003,213,
114.004,193,
114.005,185,
114.006,185,
114.007,181,
114.008,189,
114.009,183,
114.01,181,
114.011,189,
114.012,200,
114.013,195,
114.014,193,
114.015,195,
114.016,191,
114.018,195,
114.018,183,
114.019,195,
114.02,203,
114.021,197,
114.022,193,
114.023,187,
114.024,197,
114.025,191,
114.026,182,
114.027,187,
114.028,191,
114.029,193,
114.03,198,
114.031,177,
114.032,195,
114.033,195,
114.034,197,
114.035,192,
114.036,185,
114.037,189,
114.038,196,
114.039,196,
114.04,192,
114.041,203,
114.042,199,
114.043,191,
114.044,198,
114.045,199,
114.046,191,
114.047,200,
114.048,187,
114.05,181,
114.051,183,
114.052,198,
114.053,199,
114.054,190,
114.054,190,
114.055,181,
114.056,192,
114.057,197,
114.058,199,
114.059,187,
114.06,172,
114.061,186,
114.062,179,
114.063,207,
114.065,199,
114.065,186,
114.066,193,
114.067,180,
114.068,189,
114.069,185,
114.07,205,
114.071,200,
114.072,187,
114.073,195,
114.074,197,
114.075,195,
114.076,195,
114.077,204,
114.078,193,
114.079,186,
114.081,195,
114.082,209,
114.083,193,
114.084,199,
114.084,200,
114.085,197,
114.086,187,
114.087,193,
114.088,189,
114.089,191,
114.09,197,
114.091,206,
114.092,208,
114.093,195,
114.094,196,
114.095,190,
114.096,190,
114.097,199,
114.098,201,
114.099,181,
114.1,190,
114.101,191,
114.102,199,
114.103,203,
114.104,209,
114.105,205,
114.106,199,
114.107,193,
114.108,197,
114.109,188,
114.11,187,
114.111,201,
114.112,187,
114.113,195,
114.114,194,
114.115,192,
114.116,193,
114.117,195,
114.119,197,
114.119,195,
114.12,179,
114.121,193,
114.122,167,
114.123,181,
114.124,211,
114.125,207,
114.126,192,
114.127,207,
114.128,196,
114.129,182,
114.13,196,
114.131,213,
114.132,217,
114.133,193,
114.134,199,
114.135,183,
114.136,187,
114.137,187,
114.138,197,
114.139,182,
114.14,185,
114.142,187,
114.142,188,
114.143,193,
114.144,199,
114.145,197,
114.146,213,
114.147,186,
114.148,203,
114.149,199,
114.15,199,
114.151,189,
114.152,179,
114.153,195,
114.154,207,
114.155,195,
114.156,193,
114.157,191,
114.158,199,
114.159,191,
114.16,184,
114.161,181,
114.162,191,
114.163,205,
114.164,197,
114.165,209,
114.166,196,
114.167,189,
114.169,199,
114.169,197,
114.17,199,
114.171,201,
114.172,193,
114.173,193,
114.174,184,
114.175,197,
114.176,201,
114.177,199,
114.178,193,
114.179,179,
